,TrialType,IsCorrect,PsychometricId,NoiseChance
137,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
138,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
139,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
140,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
141,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
142,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
143,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
144,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
145,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
146,Psychometric,False,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
147,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
148,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
149,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
150,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
151,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
152,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
153,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
154,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
155,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
156,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
157,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
158,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
159,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
160,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
161,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
162,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
163,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
164,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
165,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
166,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
167,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
168,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
169,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
170,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
171,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
172,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
173,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
174,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
175,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
176,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
177,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
178,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
179,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
180,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
181,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
182,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
183,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
184,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
185,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
186,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
187,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
188,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
189,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
190,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
191,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
192,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
193,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
194,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
195,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
196,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
197,Psychometric,False,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
198,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
199,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
200,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
201,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
202,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
203,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
204,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
205,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
206,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
207,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
208,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
209,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
210,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
211,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
212,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
213,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
214,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
215,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
216,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
217,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
218,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
219,Psychometric,False,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
220,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
221,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
222,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
223,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
224,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
225,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
226,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
227,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
228,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
229,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
230,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
231,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
232,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
233,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
234,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
235,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
236,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
237,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
238,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
239,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
240,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
241,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
242,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
243,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
244,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
245,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
246,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
247,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
248,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
249,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
250,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
251,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
252,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
253,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
254,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
255,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
256,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
257,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
258,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
259,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
260,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
261,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
262,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
263,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
264,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
265,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
266,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
267,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
268,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
269,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
270,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
271,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
272,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
273,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
274,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
275,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
276,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
277,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
278,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
279,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
280,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
281,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
282,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
283,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
284,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
285,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
286,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
287,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
288,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
289,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
290,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
291,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
292,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
293,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
294,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
295,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
296,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
297,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
298,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
299,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
300,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
301,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
302,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
303,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
304,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
305,Psychometric,True,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
306,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
307,Psychometric,False,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
308,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
309,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
310,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
311,Psychometric,False,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
312,Psychometric,False,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
313,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
314,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
315,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
316,Rand,True,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
317,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
318,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
319,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
320,Psychometric,True,1667569989268750_1,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
321,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.55'}"
322,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
323,Psychometric,True,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.75'}"
324,Rand,False,None,"{'lowerLim': '0.35', 'upperLim': '0.35'}"
325,Psychometric,False,1667565594544601_0,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
326,Psychometric,False,1667565594544601_1,"{'lowerLim': '0.35', 'upperLim': '0.65'}"
327,Psychometric,True,1667569989268750_0,"{'lowerLim': '0.35', 'upperLim': '0.45'}"
